"","logFC","logCPM","LR","PValue","FDR","FC"
"ACSL5",0.619539399724395,4.92956954376173,3.80677829470403,0.0510455448724836,0.0805078012039828,1.53638459102258
"ACSL6",-1.25021837665697,1.46892151173783,6.24840535616423,0.0124305163821534,0.0228339733774698,-2.37877427107095
"ACSM1",1.35955579999592,4.11427343873086,10.9437369827966,0.000939205472937059,0.00220241875634841,2.56606159343193
"ACSM2A",-5.4539497712568,3.69095006210618,190.567141084448,2.39076749539217e-43,4.91752929766509e-41,-43.8331292419731
"ACSM3",-0.920826505670618,4.11899356716284,11.5551723457643,0.000675610453610171,0.00162816773649998,-1.89319957808244
"ACSM4",-1.8950179351218,1.07759546824797,20.2237250521161,6.88931964728414e-06,2.30780551128778e-05,-3.71926600688676
"ACSM6",-1.2236600495136,1.98626329980253,16.2206389100651,5.63765591892136e-05,0.000164134548610067,-2.3353844243929
"ACSS1",1.00175856066974,5.17385780675894,27.6177133668808,1.47818883728473e-07,6.31039213070499e-07,2.00243936916211
"ACSS2",1.07212451138311,4.99311554663043,44.5089387420437,2.53198530447348e-11,1.75499270250551e-10,2.10252726836018
"ACSS3",0.989679331719662,4.92745701655592,8.82041257011669,0.00297879308281524,0.00631821680000373,1.98574356997087
"ACTA2",-1.06200359556208,8.10814108178377,28.028182904991,1.19561454232646e-07,5.16816133225069e-07,-2.08782905823669
"ACTB",-0.642648394515968,10.8067830659067,19.5998235382856,9.54780163842403e-06,3.14056245793063e-05,-1.56119245384219
"ACTG1",0.791261861694574,8.92672543441829,15.5192666916985,8.16686030056288e-05,0.000231596657905667,1.73058746933789
"ACTG2",-0.705990413605146,4.56970831326353,3.87675243863652,0.0489591732063157,0.0776891479051827,-1.63126414724644
"ACTL10",0.32509236701635,3.48648904556677,2.62119944313229,0.105444708659246,0.152783536063731,1.25274464170061
"ACTL6A",-0.245830109486053,5.91503464632017,1.67804161911864,0.195184878613714,0.260652454256661,-1.1857748553727
"ACTN1",1.14474433208568,8.08583057654421,58.1054529533134,2.48436708250704e-14,2.39485123875511e-13,2.21106943615647
"ACTN2",0.0967761774908757,0.702915480105073,0.0535208889664602,0.81704615188983,0.855448995414235,1.06938116914469
"ACTN4",1.8352732391566,9.16285849461915,44.5340499090108,2.49971705361878e-11,1.7341444894969e-10,3.56838984870514
"ACTR10",0.727995340387892,4.86355836929404,21.0747901685936,4.41701132195289e-06,1.53010991507196e-05,1.6563359730315
"ACTR1A",-0.571033774342668,5.67485682704558,18.2098524803829,1.97852681553249e-05,6.19776655545957e-05,-1.48558769873885
"ACTR1B",0.00859629570245024,5.73579653365201,0.0035491480006371,0.952494348184327,0.963505491891383,1.0059762852901
"ACTR2",0.113972757150846,7.49198301913988,0.926293079175529,0.335828022273985,0.41501593451743,1.08220420874162
"ACTR3",-0.0781853340640639,7.41919079497192,0.43358377533351,0.510235663524276,0.5873328322478,-1.05568932677296
"ACTR3B",0.0664186340345993,4.37773717958238,0.12257231721388,0.726261178099748,0.779937926413331,1.04711408422473
"ACTR3C",0.776237213097261,4.30915613796958,12.0328708309494,0.000522705077310915,0.00128589670929641,1.7126581473435
"ACTR5",1.73885193818059,4.00825706477355,67.5471161746265,2.05711915239198e-16,2.46449721146627e-15,3.33769456401429
"ACTR6",-0.43089241561751,3.95384420720719,5.81596127047003,0.0158813708595367,0.0283989106552267,-1.34806720017569
"ACTR8",0.406860606744146,5.17610997015357,7.54206855368587,0.00602748043578584,0.0119150318449795,1.32579765548448
"ACTRT3",0.0717200390545121,2.58364218645076,0.0662256485377171,0.796913657421783,0.838862056775635,1.05096894442354
"ACVR1",0.29801810505608,5.21254603755216,3.88204765145348,0.0488049994680013,0.0775066260477493,1.22945429615582
"ACVR1B",1.06316993734326,5.34936470960416,29.3646287794148,5.99621555252062e-08,2.70795728317142e-07,2.08951763883891
"ACVR1C",-0.155161200226702,1.54694529220112,0.118139781620116,0.731060869640411,0.783976034488782,-1.11354603388128
"ACVR2A",0.228679557822864,5.04285758316408,1.99857671225723,0.15744699027251,0.216237030171351,1.17176199050403
"ACVR2B",0.625321069406785,5.63985353315273,17.1562338014991,3.44277691843468e-05,0.000103603839700111,1.54255408008274
"ACVRL1",-0.107307768485786,3.56108858380108,0.265684857370495,0.606241206396378,0.675393756967556,-1.0772161529751
"ACY1",0.0393821870549673,4.51453234743804,0.0416327655696591,0.838321390717619,0.872418305157084,1.0276736462792
"ACYP1",0.551344322166702,3.04347800954516,8.44976329604234,0.00365090954465285,0.00758833403782308,1.46545058601783
"ACYP2",-1.25801997294177,3.14964266665348,48.539671156514,3.23674574248373e-12,2.48490446289178e-11,-2.39167270409027
"ADA",0.560985364911071,3.5014715041944,7.37784846822019,0.00660321195098696,0.0129496868350336,1.47527649140295
"ADAL",-0.155057851535901,2.93095727460283,0.852996710708119,0.355705962888878,0.435469663773212,-1.11346626691769
"ADAM10",0.197157942297197,6.99002563097853,2.04694959878263,0.152511492863921,0.210655718755023,1.14643768771296
"ADAM11",1.58501871365199,2.45713996634579,25.7330996151668,3.92045111724333e-07,1.57634183282305e-06,3.00011689378086
"ADAM12",-0.328033381691409,6.05714933534579,1.7611109024547,0.184486011916616,0.248185632951276,-1.25530103663585
"ADAM15",0.210004033561125,6.66536916036302,1.97802066577128,0.159599080891552,0.218775336953471,1.15669141783823
"ADAM17",-0.2311027070404,6.82013591075803,2.58179517989311,0.108099003491023,0.156182450035653,-1.17373173455506
"ADAM19",0.539410581406491,5.7932596885128,8.47590054643748,0.00359882181185074,0.00749186906625815,1.45337861259983
"ADAM20",2.05066595814103,3.00351206051005,72.1621659240921,1.98219893795028e-17,2.70172691731984e-16,4.14297167879924
"ADAM21",0.500448151273916,0.977119937434624,1.82740240336248,0.176434669002771,0.238753613095172,1.41465293454747
"ADAM22",-0.138151153350459,3.34877387161879,0.160802584960038,0.68841866890224,0.747765919900808,-1.10049390374387
"ADAM23",1.23744650039943,1.8915272322243,7.39422806147404,0.00654334995679381,0.0128418310552293,2.35780842200531
"ADAM28",-0.309270833743799,5.87466806777936,1.54261784131249,0.21422856497758,0.282205107886127,-1.2390812857645
"ADAM32",-2.32311479594762,6.63227182433808,78.9648159560665,6.32259861862295e-19,1.01046737559788e-17,-5.0041144844405
"ADAM33",0.26549336854414,4.5362041408765,0.46492080964714,0.495333161052839,0.572968638968366,1.20204705170925
"ADAM8",0.61872753736958,5.24426003621311,6.21478241515294,0.0126687921759257,0.0232339428534404,1.5355202490235
"ADAM9",0.0600246843434799,6.94711147784035,0.0741593202316437,0.78537437313505,0.829250621447528,1.042483597461
"ADAMDEC1",0.154067683040308,2.71333367445028,0.204047530787193,0.65147344181568,0.716182159469476,1.11270232102038
"ADAMTS1",2.06791832247718,8.34198855493664,48.9722592260684,2.59608308544051e-12,2.01256798371056e-11,4.19281252117645
"ADAMTS10",0.743753124755714,4.2442025851905,7.67166628950008,0.00560946321079234,0.0111625428235368,1.67452640406736
"ADAMTS12",0.2075201060868,5.77491739963261,0.826773544098074,0.363207154634867,0.443090196900492,1.15470162404962
"ADAMTS13",0.2936147956133,3.17848915281227,0.825230470162097,0.363655324114287,0.443487566283367,1.22570754835581
"ADAMTS14",0.599311571809917,5.55590323494137,3.91888034053122,0.0477466700811481,0.0760317475110822,1.51499346629731
"ADAMTS15",0.465063895520561,5.50296065695022,1.538733545515,0.214806412841776,0.282825169722175,1.38037848762557
"ADAMTS16",-1.29711007189493,4.47695769830878,13.3561840704819,0.000257571865428776,0.000671509992536783,-2.45736144064578
"ADAMTS17",1.40585614828528,3.77115686687241,32.6882208425918,1.08190886125838e-08,5.40886128302089e-08,2.64974981327632
"ADAMTS18",0.578629123535573,2.50999079637943,3.42837425356191,0.0640851576265234,0.0985322518676708,1.49342948889151
"ADAMTS2",0.427686868034673,5.82529849207251,5.46386284187624,0.0194136831773719,0.0339839581715521,1.34507523291295
"ADAMTS3",0.909874538190064,3.76982620802756,6.30485614681299,0.0120407684118809,0.0221849337025791,1.87888209716023
"ADAMTS4",-0.937282713376128,6.0405097231279,11.7704486459243,0.00060178472154161,0.00146429043167553,-1.91491813077314
"ADAMTS5",0.660628939921359,4.74718196518846,4.34689502707673,0.0370764840725647,0.0605378716228123,1.58077160765055
"ADAMTS6",0.687605044705192,4.21126222335505,4.73917868082575,0.0294831434861119,0.0492515585416138,1.61060759834054
"ADAMTS7",1.02982804342715,4.2827285471963,19.5683946434092,9.70616582362896e-06,3.19000320221281e-05,2.04178087457004
"ADAMTS8",0.389246049405228,2.65645246758722,0.861548926549688,0.353305598261631,0.432899123105966,1.30970877284019
"ADAMTS9",-1.3486169466163,7.33121480571905,28.2290345870122,1.07775689080947e-07,4.69071548135212e-07,-2.54667868617767
"ADAMTSL1",-0.334712011658563,4.14601255857043,1.49256376215415,0.221819103371995,0.290705085577629,-1.26112563993821
"ADAMTSL2",-0.187576812312034,2.91457438531925,0.576342444894237,0.447749547495105,0.527128323290528,-1.13884926802578
"ADAMTSL3",-2.93241776214753,6.70524916825896,80.0153693379768,3.71508706612713e-19,6.05345153840756e-18,-7.63388663390675
"ADAMTSL4",0.0280593254706571,7.5445223809711,0.0401731451238518,0.841142425633838,0.874779285388977,1.01963961102484
"ADAMTSL5",1.39718431336664,1.10308631639014,19.7718197163456,8.72597788601281e-06,2.88702815455757e-05,2.63387031612587
"ADAP1",0.317674902936161,5.08180218990195,1.87392141345876,0.171026630118954,0.232428330858417,1.24632031666854
"ADAP2",1.43465513956758,4.56812077167849,53.9046836768103,2.1045542001091e-13,1.83646994056903e-12,2.70317542437212
"ADAR",0.855834034078601,9.20916452113071,41.1811088028089,1.38757160866338e-10,8.74855061226536e-10,1.8098047160082
"ADARB1",0.490864149075881,5.40210036026792,7.75178599928477,0.0053659449047213,0.0107264717153825,1.4052863656282
"ADAT1",0.0387251014018642,4.78720000386415,0.0651013833160761,0.798607458023234,0.840128507196742,1.02720569162829
"ADAT2",-1.14498653984096,3.4679446501336,38.5751252548477,5.26861375510066e-10,3.07798984335243e-09,-2.21144067408744
"ADCK1",0.748244894061491,2.96777306484964,12.7037109580511,0.000364930656328306,0.000924763477588435,1.67974809494449
"ADCK2",0.424405275336212,5.34833341804464,6.54550452287831,0.0105149505563426,0.0196711300391394,1.34201916586231
"ADCK5",0.34087895741391,3.55368671552273,1.16221950070677,0.281005710700182,0.356930663731613,1.26652798715275
"ADCY1",-0.226841993569735,2.83968826269354,0.393446214531153,0.530493464866633,0.606683189873474,-1.17027046443128
"ADCY10",-0.582619268542356,1.25364763512425,3.51888096234045,0.0606734000419736,0.0938423154164822,-1.49756567029293
"ADCY2",-1.3222922227085,3.22204691418103,8.91972732546436,0.00282106628482918,0.00601103831819246,-2.50063106506668
"ADCY3",-0.207092989451485,6.39162346356219,1.82358099341801,0.176887611923606,0.23925456116382,-1.15435981981536
"ADCY4",-0.0194563219414137,4.11872840201648,0.00519159369328293,0.942559956579113,0.955959566617571,-1.01357744225153
"ADCY5",0.712206626890953,4.76497599129898,4.73756616273319,0.029510792241502,0.049287348678784,1.63830802205633
"ADCY6",0.712868662812666,6.17643502679241,15.7675768533499,7.16194195304683e-05,0.00020482274585113,1.63905999501541
"ADCY7",0.0184554863172294,5.67578940293937,0.0135836600360761,0.907217486119021,0.928538268432532,1.01287454066929
"ADCY8",-0.772268978328263,2.5449058020705,0.459394476365858,0.497907101463507,0.575357702683425,-1.70795383269353
"ADCY9",1.20670134967419,5.33618543482089,54.9566897142297,1.23215282763598e-13,1.10253313469483e-12,2.30809299040553
"ADCYAP1R1",1.71139910317961,3.18365630445643,12.3403617489706,0.000443269116072522,0.00110489396606179,3.27478252788044
"ADD1",0.650819509314766,7.74304649103103,24.64375734919,6.89678008360968e-07,2.67986268312586e-06,1.57005980020116
"ADD2",0.107309148604741,4.04915817029834,0.11413861862323,0.735480694061303,0.787702409557947,1.0772171834681
"ADD3",0.626803070867508,7.17320938094539,12.3199472467931,0.000448143366058002,0.00111563889211359,1.54413947541097
"ADGB",-1.57102071463311,2.56579375496829,12.9276296407045,0.000323767504140931,0.000828941113899785,-2.97114850162584
"ADGRA2",0.312583061460709,5.88994473595583,1.42933479548438,0.231873030881584,0.302230685795616,1.24192931262653
"ADGRA3",0.0928724078919128,7.20650368158565,0.352050286075752,0.552954801242451,0.627972045179832,1.06649145603911
"ADGRB1",1.26668408360573,3.18187112338067,5.92313908252031,0.0149433119475469,0.0269312897843932,2.40607911938437
"ADGRB2",0.992657273002721,4.71344443521293,15.3384821718962,8.98671245349665e-05,0.000252809150690018,1.98984667900911
"ADGRB3",0.396222305224261,1.30135046099575,0.63549398097966,0.425347217757574,0.505471786895815,1.31605730099031
"ADGRD1",-1.04812176844157,3.60238949617141,7.98717178118824,0.00471099491988626,0.00954371163227917,-2.06783599762684
"ADGRE1",-2.09313956649993,1.95975056031963,60.5732633699762,7.08903484350342e-15,7.20642707647029e-14,-4.26675586986231
"ADGRE2",1.13995290696302,3.63297589156653,35.6309043234167,2.38474096362112e-09,1.2864280443403e-08,2.20373829525941
"ADGRE5",1.10538967592587,6.18182273536359,25.3191464158559,4.85861970550836e-07,1.92714297259808e-06,2.15156984741162
"ADGRF1",0.260220636258895,4.76062204962716,0.609259388340206,0.43506679984814,0.514834413816673,1.19766185311399
"ADGRF3",-0.308089125438312,3.69056211773313,1.70628907503871,0.191467552790571,0.256293365542348,-1.23806677258332
"ADGRF5",-0.932920163646357,4.94893598093008,16.5194602222441,4.81533132089426e-05,0.000141756909777552,-1.90913637691169
"ADGRG1",1.24625828658466,6.46921306823338,36.0242805476253,1.94874042209086e-09,1.06538318277788e-08,2.37225366684635
"ADGRG2",0.0502301506410746,5.81514334249813,0.0279186128974089,0.867300306021313,0.895690026523576,1.03543009103563
"ADGRG4",-4.3197414182757,2.84545893214679,92.6368139833141,6.28277929251727e-22,1.3687298271649e-20,-19.9697091869575
"ADGRG5",1.03635273071269,1.36774511787094,8.5741700328997,0.00340965344889306,0.00712804795717638,2.05103588105928
"ADGRG6",1.03211631167864,4.81778244045685,6.40068428559127,0.0114076386492263,0.0211491239544471,2.04502192651595
"ADGRL1",2.18399258692318,7.15474667565238,92.6159512586107,6.34936060134129e-22,1.38133479675884e-20,4.54409370992787
"ADGRL2",0.916390545678093,9.16506010886966,14.9599228787042,0.000109818998545191,0.000305035653973822,1.88738735903638
"ADGRL3",-1.07248711940038,3.52261307697699,7.27212113807647,0.0070033049296272,0.0136414147676098,-2.10305578550392
"ADGRL4",-0.911686654116678,6.63851157230635,15.4571003463653,8.4399270373006e-05,0.000238699222172798,-1.88124357430071
"ADGRV1",-0.986147964942829,5.6255968048287,7.76819549639691,0.00531741429496336,0.0106404908250194,-1.98088889635082
"ADH1A",-0.935314013150426,2.00167353767526,10.2136484988481,0.0013940511360236,0.00316408453601917,-1.91230681748908
"ADH1B",-2.0345542772655,5.00165286620493,7.6736778349978,0.00560321339722335,0.0111515071356149,-4.0969613344091
"ADH4",-0.243804256255864,2.65351250380287,0.500653505508566,0.479213118210022,0.557345937257218,-1.18411094169995
"ADH5",-0.0320288587147166,6.08597345432977,0.0548156463706491,0.814886063375271,0.853695295127499,-1.02244898279667
"ADH6",-0.898073768868981,2.67590557939072,7.32451861977869,0.0068020180202959,0.0133131934509944,-1.86357614582271
"ADHFE1",0.676183530524227,3.47117988042146,5.98942698983003,0.0143918767066351,0.0260235286267693,1.59790709558775
"ADI1",-0.149409674291805,6.26113724792148,0.947840337358421,0.3302696307268,0.409200532852308,-1.10911554842127
"ADIPOQ",-4.68436063607419,3.26196485666886,52.1997592583133,5.01322808763853e-13,4.19659125010671e-12,-25.7118343799164
"ADIPOR1",0.301474676555434,6.03333738057468,5.15414160894503,0.0231909959588772,0.0398156091053331,1.23240349302615
"ADIPOR2",0.205543273451254,5.56946823294191,2.04321722726312,0.152885995922265,0.211089565287841,1.15312049386042
"ADIRF",-0.50406866705268,5.08426834238083,0.925527472161022,0.336027811780243,0.415198040488024,-1.41820753560929
"ADK",0.185331759897286,4.37055086801246,0.701821483779575,0.402172325361717,0.482144068509491,1.13707842395107
"ADM",1.08068888674876,3.45682412954976,5.74458857898817,0.0165395289563602,0.0294362354883507,2.11504577420121
"ADM2",3.58346667291148,1.45043039164642,44.6988725170675,2.29789602324846e-11,1.60538496763163e-10,11.9875645019089
"ADM5",-0.404537525640015,0.854809165034249,0.139823150532337,0.70845688789821,0.764758737086413,-1.3236645247733
"ADNP",2.38738247438967,8.45702770072926,147.570566391899,5.888492911019e-34,4.63989804600592e-32,5.23207229044971
"ADNP2",0.661670312696993,6.53354754448076,12.3835602900679,0.000433130475980802,0.00108098337197982,1.58191305940364
"ADO",-0.406795496197785,4.26859233906515,3.94507498209614,0.0470087587321882,0.0750680299254283,-1.32573782200661
"ADORA1",-0.0440148999064943,3.02425982801859,0.0283347050682892,0.86632433721623,0.894969869279606,-1.03097896651343
"ADORA2B",-0.890209397590699,1.62174552286902,10.420727340036,0.00124608808665478,0.00285608438732827,-1.85344511949176
"ADORA3",0.119151500936113,4.16692468258152,0.255892769295528,0.612956024054182,0.681837161748148,1.08609590392222
"ADPGK",1.44794806216998,5.98767423367376,100.368632033748,1.26515975075791e-23,3.39620341228878e-22,2.72819745135352
